Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-11-13,43.95,70.31,11.14,24.2,35.34,13.6,12.83,0.4,5.61,0.3,,,,0.38,,,,1.33,240.02,,,,,
2024-11-14,45.59,73.22,10.72,23.82,34.54,12.53,12.15,0.91,2.52,0.3,,,,0.37,,,,1.29,226.19,,,,,
2024-11-15,46.18,74.0,10.98,24.03,35.01,13.17,12.46,1.42,2.98,0.42,,,,0.38,,,,1.33,219.83,,,,,
2024-11-16,60.59,97.11,10.57,23.82,34.4,12.3,12.23,1.26,4.1,0.31,,,,0.32,,,,1.33,225.01,,,,,
2024-11-17,102.32,164.14,10.26,23.83,34.09,11.69,12.4,0.65,11.7,0.38,,,,0.41,,,,1.35,248.03,,,,,
2024-11-18,106.0,169.86,10.37,24.05,34.43,12.15,12.37,0.48,14.4,0.39,,,,0.32,,,,1.37,243.4,,,,,
2024-11-19,110.25,176.67,10.62,24.27,34.88,12.77,11.96,0.59,8.89,0.3,,,,0.34,,,,1.36,228.07,,,,,
2024-11-20,95.83,153.57,10.94,24.43,35.36,13.46,12.4,0.58,9.89,0.38,,,,0.36,,,,1.35,233.03,,,,,
2024-11-21,104.48,167.43,10.59,24.3,34.88,12.72,12.33,0.53,6.93,0.24,,,,0.37,,,,1.34,235.52,,,,,
2024-11-22,114.38,183.3,10.65,24.25,34.9,12.8,12.45,0.62,9.45,0.3,,,,0.33,,,,1.35,223.17,,,,,
2024-11-23,111.75,179.08,10.47,24.1,34.56,12.36,12.23,1.16,6.82,0.3,,,,0.31,,,,1.35,222.01,,,,,
2024-11-24,81.79,131.07,10.61,23.94,34.55,12.34,12.05,0.73,7.43,0.32,,,,0.37,,,,1.35,237.14,,,,,
2024-11-25,107.16,171.73,10.44,23.94,34.38,12.12,12.04,0.4,11.23,0.3,,,,0.31,,,,1.37,223.09,,,,,
2024-11-26,105.25,168.68,10.47,24.07,34.53,12.5,12.88,0.43,9.12,0.23,,,,0.31,,,,1.33,206.99,,,,,
2024-11-27,93.79,150.3,10.37,24.01,34.38,12.29,12.67,0.39,25.21,0.36,,,,0.26,,,,1.43,232.58,,,,,
2024-11-28,106.89,174.59,10.32,24.49,34.81,23.28,13.11,0.57,31.95,0.21,,,,0.29,,,,1.47,219.85,,,,,
2024-11-29,42.3,89.57,10.5,24.27,34.75,26.14,12.26,0.77,22.63,0.34,,,,0.3,,,,1.39,213.23,,,,,
2024-11-30,11.43,24.19,10.09,23.33,25.89,10.87,12.41,0.44,21.42,0.29,,,,0.33,,,,1.7,217.42,,,,,
2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,23.49,49.6,9.5,21.76,31.26,11.02,14.6,1.75,4.34,,,,,,,,,1.25,173.45,,,,,
2024-12-03,15.53,32.86,10.44,22.67,33.11,9.88,12.28,0.34,6.69,,,,,,,,,1.29,187.39,,,,,
2024-12-04,13.76,29.11,10.64,23.16,33.8,11.23,12.44,0.62,8.43,,,,,,,,,1.28,233.36,,,,,
2024-12-05,12.24,25.89,11.16,23.62,34.78,12.78,12.19,1.0,7.3,,,,,,,,,1.29,233.05,,,,,
2024-12-06,14.11,29.86,10.86,23.55,34.41,12.33,12.23,0.97,5.17,,,,,,,,,1.29,227.39,,,,,
2024-12-07,14.17,29.98,10.99,23.71,34.71,12.79,12.23,0.71,4.54,,,,,,,,,1.22,217.48,,,,,
2024-12-08,15.75,33.32,10.88,23.65,33.08,12.56,12.28,0.55,1.77,,,,,,,,,1.28,217.95,,,,,
2024-12-09,22.94,48.53,10.96,23.83,31.86,12.78,13.28,0.78,3.57,,,,,,,,,1.29,234.99,,,,,
2024-12-10,25.54,54.03,10.63,23.72,34.35,12.14,13.19,0.53,8.14,,,,,,,,,1.35,229.33,,,,,
2024-12-11,26.58,56.23,10.77,23.77,34.54,12.23,12.87,1.23,6.15,,,,,,,,,1.28,208.18,,,,,
2024-12-12,15.73,33.27,10.54,23.73,26.28,12.08,12.2,0.59,5.19,,,,,,,,,0.98,119.32,,,,,
2024-12-13,26.92,56.97,10.43,23.66,34.09,11.68,12.56,0.72,17.24,,,,,,,,,1.56,28.71,,,,,
2024-12-14,25.79,54.57,10.9,24.07,34.96,13.02,13.55,0.59,13.86,,,,,,,,,1.08,155.89,,,,,
2024-12-15,24.39,51.6,10.99,24.16,33.26,13.36,12.95,0.88,17.53,,,,,,,,,1.11,175.5,,,,,
2024-12-16,26.89,56.89,10.55,23.97,34.52,12.47,12.26,0.87,19.17,,,,,,,,,1.24,215.17,,,,,
2024-12-17,31.14,65.88,10.41,23.86,34.26,12.14,12.79,0.64,25.94,,,,,,,,,1.61,293.79,,,,,
2024-12-18,25.23,53.39,10.33,23.91,34.24,12.15,12.5,0.57,11.88,,,,,,,,,1.14,314.17,,,,,
2024-12-19,20.71,43.82,10.58,23.96,34.55,12.64,12.9,0.95,11.59,,,,,,,,,0.98,305.05,,,,,
2024-12-20,15.46,32.72,10.5,23.87,34.37,12.41,12.23,1.22,14.87,,,,,,,,,0.93,268.73,,,,,
2024-12-21,16.06,33.97,10.68,23.99,34.67,12.82,,1.38,14.56,,,,,,,,,0.97,192.22,,,,,
2024-12-22,12.62,26.69,10.98,24.13,35.11,13.48,,1.31,12.72,,,,,,,,,1.05,199.97,,,,,
2024-12-23,15.0,31.74,10.55,24.04,27.89,12.68,,1.01,16.48,,,,,,,,,1.43,246.92,,,,,
2024-12-24,11.73,24.81,9.29,21.84,31.13,27.31,12.22,0.33,19.25,,,,,,,,,1.36,306.36,,,,,
2024-12-25,15.64,33.1,6.71,16.17,22.88,67.13,12.29,0.74,13.02,,,,,,,,,1.26,330.48,,,,,
2024-12-26,13.99,29.6,6.69,15.82,22.51,67.13,12.34,0.79,12.69,,,,,,,,,0.83,99.65,,,,,
2024-12-27,13.84,29.28,7.45,16.13,23.59,67.85,12.23,0.56,12.7,,,,,,,,,1.01,62.09,,,,,
2024-12-28,18.13,38.35,7.26,16.03,23.31,67.74,12.21,0.5,13.83,,,,,,,,,0.9,98.77,,,,,
2024-12-29,20.44,43.24,7.39,15.8,23.19,67.87,12.38,0.57,15.68,,,,,,,,,1.37,197.25,,,,,
2024-12-30,21.2,44.86,,,,,12.44,0.62,12.29,,,,,,,,,1.24,179.05,,,,,
2024-12-31,24.32,51.45,,,,,12.54,0.5,13.74,,,,,,,,,1.24,165.1,,,,,
